kind	letter	sup	num	dc	half	component	hip	hr	hd	source
bayer	c			Gem			37704		62285	iv27a
bayer	d			Gem			32921		49908	iv27a
bayer	e			Gem			33202		50635	iv27a
bayer	f			Gem			37300		61338	iv27a
bayer	g			Gem			37908		62721	iv27a
bayer	α			Gem					60178	iv27a
bayer	α			Gem			36850	2891	60179	nec
bayer	β			Gem			37826	2990	62509	nec
bayer	γ			Gem			31681	2421	47105	nec
bayer	δ			Gem			35550	2777	56986	nec
bayer	ε			Gem			32246	2473	48329	nec
bayer	ζ			Gem			34088	2650	52973	nec
bayer	η			Gem			29655	2216	42995	nec
bayer	η			Gem		B	29655		42995	nec
bayer	θ			Gem			33018	2540	50019	nec
bayer	ι			Gem			36046	2821	58207	nec
bayer	κ			Gem			37740	2985	62345	nec
bayer	λ			Gem			35350	2763	56537	nec
bayer	μ			Gem			30343	2286	44478	nec
bayer	ν			Gem					257937	iv27a
bayer	ν			Gem			30883	2343	45542	nec
bayer	ξ			Gem			32362	2484	48737	nec
bayer	ο			Gem			37265	2930	61110	nec
bayer	π			Gem			38016	3013	62898	nec
bayer	ρ			Gem			36366	2852	58946	nec
bayer	σ			Gem			37629	2973	62044	nec
bayer	τ			Gem			34693	2697	54719	nec
bayer	υ			Gem			36962	2905	60522	nec
bayer	φ			Gem			38538	3067	64145	nec
bayer	χ			Gem			39424	3149	66216	nec
bayer	ω			Gem			33927	2630	52497	nec
bayer	α			Gru			109268	8425	209952	nec
bayer	β			Gru			112122	8636	214952	nec
bayer	γ			Gru			108085	8353	207971	nec
bayer	δ	1		Gru			110997	8556	213009	nec
bayer	δ	2		Gru			111043	8560	213080	nec
bayer	ε			Gru			112623	8675	215789	nec
bayer	ζ			Gru			113638	8747	217364	nec
bayer	η			Gru			112374	8655	215369	nec
bayer	θ			Gru			114131	8787	218227	nec
bayer	θ			Gru		A	114131	8787	218227	nec
bayer	ι			Gru			114421	8820	218670	nec
bayer	κ			Gru			113957	8774	217902	nec
bayer	λ			Gru			109111	8411	209688	nec
bayer	μ	1		Gru			109908	8486	211088	nec
bayer	μ	2		Gru			109973	8488	211202	nec
bayer	ν			Gru			110936	8552	212953	nec
bayer	ξ			Gru			106327	8229	204783	nec
bayer	ο			Gru			115713	8907	220729	nec
bayer	π	1		Gru			110478		212087	iv27a
bayer	π	2		Gru			110506	8524	212132	nec
bayer	ρ			Gru			112203	8644	215104	nec
bayer	σ	1		Gru			111594	8600	214085	nec
bayer	σ	2		Gru			111643	8602	214150	nec
bayer	τ	1		Gru			113044	8700	216435	nec
bayer	τ	2		Gru			113191		216655	iv27a
bayer	τ	2		Gru			113190		216656	iv27a
bayer	τ	3		Gru			113307	8722	216823	nec
bayer	υ			Gru		A	114132	8790	218242	nec
bayer	φ			Gru			115054	8859	219693	nec
bayer	A			Her			89172		167006	iv27a
bayer	b			Her			88745		165908	iv27a
bayer	c			Her			83838		155103	iv27a
bayer	d			Her			83313		154029	iv27a
bayer	e			Her			84606		156729	iv27a
bayer	f			Her			87563		163217	iv27a
bayer	g			Her			80704		148783	iv27a
bayer	h			Her			81008		149161	iv27a
bayer	i			Her			82073		151217	iv27a
bayer	k			Her			82402		151956	iv27a
bayer	l			Her			82216		151525	iv27a
bayer	n			Her			81007	6158	149121	nec
bayer	o			Her			80351		147869	iv27a
bayer	q			Her			79332		145647	iv27a
bayer	r			Her			78481		143666	iv27a
bayer	s			Her			80843		148897	iv27a
bayer	t			Her			89935		168914	iv27a
bayer	u			Her			84573		156633	iv27a
bayer	w			Her			84862		157214	iv27a
bayer	x			Her			85379		158414	iv27a
bayer	y			Her			86182		160290	iv27a
bayer	z			Her			87280		162732	iv27a
bayer	α	1		Her			84345	6406	156014	nec
bayer	α	2		Her					156015	iv27a
bayer	β			Her			80816	6148	148856	nec
bayer	γ			Her			80170	6095	147547	nec
bayer	δ			Her			84379	6410	156164	nec
bayer	ε			Her			83207	6324	153808	nec
bayer	ζ			Her			81693	6212	150680	nec
bayer	ζ			Her		A	81693	6212	150680	nec
bayer	ζ			Her		B				nec
bayer	η			Her			81833	6220	150997	nec
bayer	θ			Her			87808	6695	163770	nec
bayer	ι			Her			86414	6588	160762	nec
bayer	κ			Her			79043		145001	iv27a
bayer	κ			Her		B	79045	6009	145000	nec
bayer	λ			Her			85693	6526	158899	nec
bayer	μ			Her			86974	6623	161797	nec
bayer	ν			Her			87998	6707	164136	nec
bayer	ξ			Her			87933	6703	163993	nec
bayer	ο			Her			88794	6779	166014	nec
bayer	π			Her			84380	6418	156283	nec
bayer	ρ			Her			85112	6484	157778	nec
bayer	ρ			Her		A	85112	6485	157779	nec
bayer	ρ			Her		B	85112	6484	157778	nec
bayer	σ			Her			81126	6168	149630	nec
bayer	τ			Her			79992	6092	147394	nec
bayer	υ			Her			78592	5982	144206	nec
bayer	φ			Her			79101	6023	145389	nec
bayer	χ			Her			77760	5914	142373	nec
bayer	ω			Her			80463	6117	148112	nec
bayer	α			Hor			19747	1326	26967	nec
bayer	β			Hor			13884	909	18866	nec
bayer	γ			Hor			12871	833	17504	nec
bayer	δ			Hor			19515	1302	26612	nec
bayer	ζ			Hor			12484	802	16920	nec
bayer	η			Hor			12225	778	16555	nec
bayer	ι			Hor			12653	810	17051	nec
bayer	λ			Hor			11258	714	15233	nec
bayer	μ			Hor			14240	934	19319	nec
bayer	ν			Hor			13141	852	17848	nec
bayer	A			Hya			46982		82870	iv27a
bayer	C			Hya			41307		71155	iv27a
bayer	D			Hya			43067		74918	iv27a
bayer	E			Hya			72571		130694	iv27a
bayer	F			Hya			42835		74395	iv27a
bayer	G			Hya			46371		81799	iv27a
bayer	I			Hya			47522		83953	iv27a
bayer	P			Hya			45811		80586	iv27a
bayer	a			Hya			42509		73840	iv27a
bayer	b	1		Hya			52737		93397	iv27a
bayer	b	3		Hya			53252		94388	iv27a
bayer	k			Hya			70306		125932	iv27a
bayer	l			Hya			70753		126769	iv27a
bayer	m			Hya		A	72197	5497	129926	nec
bayer	α			Hya			46390	3748	81797	nec
bayer	β			Hya			57936	4552	103192	nec
bayer	β			Hya		A	57936	4552	103192	nec
bayer	β			Hya		B	57936	4552	103192	nec
bayer	γ			Hya			64962	5020	115659	nec
bayer	δ			Hya			42313	3410	73262	nec
bayer	ε			Hya			43109	3482	74874	nec
bayer	ζ			Hya			43813	3547	76294	nec
bayer	η			Hya			42799	3454	74280	nec
bayer	θ			Hya			45336	3665	79469	nec
bayer	ι			Hya			47431	3845	83618	nec
bayer	κ			Hya			47452	3849	83754	nec
bayer	λ			Hya			49841	3994	88284	nec
bayer	μ			Hya			51069	4094	90432	nec
bayer	ν			Hya			52943	4232	93813	nec
bayer	ξ			Hya			56343	4450	100407	nec
bayer	ο			Hya			56922	4494	101431	nec
bayer	π			Hya			68895	5287	123123	nec
bayer	ρ			Hya			43234	3492	75137	nec
bayer	σ			Hya			42402	3418	73471	nec
bayer	τ	1		Hya			46509	3759	81997	nec
bayer	τ	2		Hya			46776	3787	82446	nec
bayer	υ	1		Hya			48356	3903	85444	nec
bayer	υ	2		Hya			49402	3970	87504	nec
bayer	φ	1		Hya			51614		91369	iv27a
bayer	φ	2		Hya			51905	4156	91880	nec
bayer	φ	3		Hya			52085	4171	92214	nec
bayer	χ	1		Hya			54204	4314	96202	nec
bayer	χ	2		Hya			54255	4317	96314	nec
bayer	ψ			Hya			64166	4958	114149	nec
bayer	ω			Hya			44659	3613	77996	nec
bayer	α			Hyi			9236	591	12311	nec
bayer	β			Hyi			2021	98	2151	nec
bayer	γ			Hyi			17678	1208	24512	nec
bayer	δ			Hyi			11001	705	15008	nec
bayer	ε			Hyi			12394	806	16978	nec
bayer	ζ			Hyi			12876	837	17566	nec
bayer	η	1		Hyi			8751		11733	iv27a
bayer	η	2		Hyi			8928	570	11977	nec
bayer	θ			Hyi			14131	939	19400	nec
bayer	ι			Hyi			15201	1025	21024	nec
bayer	κ			Hyi			11095	715	15248	nec
bayer	λ			Hyi			3781	236	4815	nec
bayer	μ			Hyi			11757	776	16522	nec
bayer	ν			Hyi			13244	872	18293	nec
bayer	π	1		Hyi			10418	667	14141	nec
bayer	π	2		Hyi			10513	678	14287	nec
bayer	σ			Hyi			8991	593	12363	nec
bayer	τ	1		Hyi		A	7879	516	10859	nec
bayer	τ	2		Hyi			8366	550	11604	nec
bayer	α			Ind			101772	7869	196171	nec
bayer	β			Ind			103227	7986	198700	nec
bayer	γ			Ind			105841	8188	203760	nec
bayer	δ			Ind			108431	8368	208450	nec
bayer	ε			Ind			108870	8387	209100	nec
bayer	ζ			Ind			102790	7952	198048	nec
bayer	η			Ind			102333	7920	197157	nec
bayer	θ			Ind			105319	8140	202730	nec
bayer	ι			Ind			102950	7968	198308	nec
bayer	κ	1		Ind			108478	8369	208496	nec
bayer	κ	2		Ind			109081	8409	209529	nec
bayer	μ			Ind			104085	8055	200365	nec
bayer	ν			Ind			110618	8515	211998	nec
bayer	ο			Ind			107835	8333	207241	nec
bayer	π			Ind			108281	8362	208149	nec
bayer	ρ			Ind			113137	8701	216437	nec
bayer	β			LMi			51233	4100	90537	nec
bayer	α			Lac			111169	8585	213558	nec
bayer	β			Lac			110538	8538	212496	nec
bayer	A			Leo			49637		87837	iv27a
bayer	b			Leo			53954		95608	iv27a
bayer	c			Leo			53824		95382	iv27a
bayer	d			Leo			53807		95345	iv27a
bayer	e			Leo			56127		99998	iv27a
bayer	f			Leo			47701		84107	iv27a
bayer	g			Leo			48390		85376	iv27a
bayer	h			Leo			46774		82381	iv27a
bayer	k			Leo			52689		93291	iv27a
bayer	l			Leo			52911		93702	iv27a
bayer	m			Leo			52686		93257	iv27a
bayer	n			Leo			55016		97907	iv27a
bayer	o			Leo			58159		103578	iv27a
bayer	p	1		Leo			53273		94402	iv27a
bayer	p	2		Leo			53907		95578	iv27a
bayer	p	3		Leo			54049		95849	iv27a
bayer	p	4		Leo			54336		96436	iv27a
bayer	p	5		Leo			54849		97585	iv27a
bayer	α			Leo			49669	3982	87901	nec
bayer	β			Leo			57632	4534	102647	nec
bayer	γ	1		Leo			50583	4057	89484	nec
bayer	γ	1		Leo			50583	4057	89484	nec
bayer	γ	2		Leo					89485	iv27a
bayer	δ			Leo			54872	4357	97603	nec
bayer	ε			Leo			47908	3873	84441	nec
bayer	ζ			Leo			50335	4031	89025	nec
bayer	η			Leo			49583	3975	87737	nec
bayer	θ			Leo			54879	4359	97633	nec
bayer	ι			Leo			55642	4399	99028	nec
bayer	κ			Leo			46146	3731	81146	nec
bayer	λ			Leo			46750	3773	82308	nec
bayer	μ			Leo			48455	3905	85503	nec
bayer	ν			Leo			48883	3937	86360	nec
bayer	ξ			Leo			46771	3782	82395	nec
bayer	ο			Leo			47508	3852	83808	nec
bayer	ο			Leo					83809	iv27a
bayer	π			Leo			49029	3950	86663	nec
bayer	ρ			Leo			51624	4133	91316	nec
bayer	σ			Leo			55434	4386	98664	nec
bayer	τ			Leo			55945	4418	99648	nec
bayer	υ			Leo			56647	4471	100920	nec
bayer	φ			Leo			55084	4368	98058	nec
bayer	χ			Leo			54182	4310	96097	nec
bayer	ψ			Leo			47723	3866	84194	nec
bayer	ω			Leo		A	46454	3754	81858	nec
bayer	α			Lep			25985	1865	36673	nec
bayer	β			Lep			25606	1829	36079	nec
bayer	γ			Lep					38392	iv27a
bayer	γ			Lep			27072	1983	38393	nec
bayer	δ			Lep			27654	2035	39364	nec
bayer	ε			Lep			23685	1654	32887	nec
bayer	ζ			Lep			27288	1998	38678	nec
bayer	η			Lep			28103	2085	40136	nec
bayer	θ			Lep			28910	2155	41695	nec
bayer	ι			Lep			24244	1696	33802	nec
bayer	κ			Lep			24327	1705	33949	nec
bayer	λ			Lep			24845	1756	34816	nec
bayer	μ			Lep			24305	1702	33904	nec
